_v,n,median_views,mean_views,p90_views,median_vpf,n_vpf,share_viral_5x,median_topic_index,median_adj_factor,mean_adj_log10,n_adj,share_beats_expectation_2x,share_top_quartile_on_topic_page,median_likes_per_view,median_comments_per_view,median_comments_per_like,low_confidence
high,532,267000.0,1609835.605263158,2790000.0000000033,2.7591682255187715,530,0.40943396226415096,0.9972083298013619,0.9799541897006732,0.001153602366751965,530,0.33773584905660375,0.31390977443609025,0.023156028368794327,0.00030232558139534885,0.010567750505704958,False
low,1221,236000.0,2325080.85995086,4500000.0,2.1012658227848102,1217,0.3763352506162695,1.0,0.9656044399698464,0.003880168951488772,1217,0.352506162695152,0.32923832923832924,0.038163390335087234,0.00038321167883211677,0.008969733301021644,False
medium,621,206000.0,2184232.9388083736,2700000.0,2.4266666666666667,617,0.3646677471636953,0.9844748858447488,0.8623434210531232,-0.012841385608252176,617,0.3371150729335494,0.3333333333333333,0.027580645161290322,0.0003093624161073826,0.008893280632411068,False
