_v,n,median_views,mean_views,p90_views,median_vpf,n_vpf,share_viral_5x,median_topic_index,median_adj_factor,mean_adj_log10,n_adj,share_beats_expectation_2x,share_top_quartile_on_topic_page,median_likes_per_view,median_comments_per_view,median_comments_per_like,low_confidence
medium,1047,258000.0,2478003.3094555875,4100000.0,2.9026315789473687,1042,0.41170825335892514,1.004255319148936,1.000949601240155,0.011045552357490124,1042,0.36084452975047987,0.34001910219675263,0.03266554621848739,0.00032417582417582416,0.008730292988553823,False
dark,264,254000.0,2763756.5416666665,5100000.0,2.8691320321469576,260,0.4307692307692308,1.0,0.8935843078678933,-0.0028082277661178193,260,0.36538461538461536,0.3333333333333333,0.05723375886524823,0.0003367242990654206,0.006393686945909955,False
bright,1063,205000.0,1625271.6227657574,3280000.000000007,2.0,1062,0.3380414312617702,0.9779735682819384,0.8906271072569025,-0.012588405262961667,1062,0.3248587570621469,0.3123236124176858,0.02738692319968662,0.00037054054054054054,0.011235955056179775,False
